Payment ID,Date of Payment,Amount Paid,Payment Method,Payment Status,Policy ID
PAY28896448,2024-11-15,1018.23,Cash,Failed,POL84222350
PAY46041040,2022-09-05,589.12,Cash,Failed,POL54969569
PAY07265781,2024-03-15,855.63,Credit Card,Failed,POL99720690
PAY44958020,2024-12-04,1219.01,Credit Card,Failed,POL37551406
PAY15862255,2024-10-04,220.7,Cash,Failed,POL67611471
PAY94079501,2024-11-01,618.4,Bank Transfer,Failed,POL96461175
PAY09333061,2024-06-16,382,Bank Transfer,Successful,POL05276181
PAY69655430,2023-10-12,1085.09,Cash,Failed,POL06836904
PAY50916372,2024-06-19,489.63,Bank Transfer,Failed,POL84035014
PAY22298622,2024-06-13,144.93,Bank Transfer,Successful,POL13670918
PAY78807454,2023-12-20,1117.16,Bank Transfer,Failed,POL85437892
PAY94072664,2024-11-02,697.53,Credit Card,Successful,POL73143221
PAY18883331,2023-06-25,593.23,Cash,Failed,POL68469433
PAY15417188,2022-09-26,216.12,Cash,Failed,POL52076686
PAY49739481,2024-04-22,1200.17,Cash,Failed,POL86299537
PAY45709079,2023-03-24,279.12,Bank Transfer,Failed,POL19362691
PAY80027727,2023-07-25,1125.27,Bank Transfer,Failed,POL42604699
PAY20091109,2023-10-30,631.29,Bank Transfer,Failed,POL42401961
PAY82965222,2024-07-03,249.82,Credit Card,Failed,POL43027986
PAY23764146,2023-05-20,61.91,Credit Card,Successful,POL43572641
PAY76442418,2022-12-04,509.88,Bank Transfer,Failed,POL57578050
PAY84200554,2024-10-16,333.99,Credit Card,Successful,POL26905808
PAY24682194,2024-12-15,236.58,Bank Transfer,Successful,POL29207851
PAY91540548,2024-12-19,970.17,Cash,Failed,POL22702092
PAY73026216,2022-04-12,494.51,Cash,Failed,POL16711858
PAY98673290,2022-05-04,120.56,Credit Card,Failed,POL18418327
PAY45600978,2024-05-18,589.32,Bank Transfer,Successful,POL85944273
PAY62597010,2022-09-04,1269.31,Bank Transfer,Failed,POL19547939
PAY51358513,2024-07-16,1412.44,Cash,Failed,POL78045083
PAY33576684,2024-10-07,1422.84,Bank Transfer,Failed,POL75183965
PAY08415929,2024-03-25,914.42,Cash,Failed,POL15219398
PAY41733387,2024-10-23,1345.69,Credit Card,Successful,POL32822609
PAY11428194,2022-07-21,310.03,Bank Transfer,Failed,POL79030894
PAY51348113,2023-12-17,138.98,Bank Transfer,Failed,POL19452120
PAY05362944,2022-07-10,239.29,Bank Transfer,Failed,POL51223603
PAY96685173,2024-01-07,729.13,Credit Card,Successful,POL10635229
PAY21577015,2023-12-07,1498.26,Cash,Successful,POL69142405
PAY12913106,2023-05-16,107.2,Credit Card,Failed,POL10731593
PAY76611389,2023-03-09,1158.83,Credit Card,Successful,POL50893138
PAY45668007,2023-02-27,310.28,Cash,Failed,POL42954389
PAY00073745,2024-06-15,480.67,Cash,Failed,POL90777171
PAY90477460,2022-10-27,64.26,Cash,Failed,POL97865190
PAY14315324,2024-07-14,483.43,Cash,Successful,POL74637013
PAY29065356,2024-09-25,1178.38,Credit Card,Failed,POL11850737
PAY45032485,2024-12-11,688.24,Cash,Successful,POL15495647
PAY26425649,2022-05-15,1166.02,Credit Card,Failed,POL30184185
PAY35348172,2024-07-24,363.71,Credit Card,Successful,POL80143604
PAY28242866,2022-02-18,63.73,Bank Transfer,Successful,POL59246614
PAY82603461,2024-06-27,954.33,Credit Card,Successful,POL64702950
PAY58093842,2022-11-14,1008.02,Cash,Failed,POL03406980
PAY20523323,2024-04-16,1196.53,Bank Transfer,Failed,POL84309166
PAY68405558,2023-04-24,880.93,Credit Card,Successful,POL64074481
PAY95466843,2023-09-02,301.79,Credit Card,Failed,POL27274188
PAY64755885,2024-09-16,139.65,Credit Card,Successful,POL86871699
PAY01445652,2023-05-06,671.31,Credit Card,Successful,POL12925982
PAY30293317,2023-04-14,338.87,Cash,Failed,POL47741439
PAY25137306,2023-04-11,220.61,Bank Transfer,Failed,POL45059272
PAY05595847,2022-09-13,277.3,Cash,Failed,POL35313589
PAY63042600,2022-04-25,1208.99,Cash,Successful,POL81550647
PAY99006925,2024-06-21,352.1,Credit Card,Failed,POL55024911
PAY36135990,2023-05-21,979.04,Cash,Successful,POL02642777
PAY83571989,2024-06-14,1077.54,Credit Card,Failed,POL11880653
PAY40818515,2023-05-28,543.85,Bank Transfer,Failed,POL03021304
PAY28013374,2022-10-21,983.29,Cash,Failed,POL05346693
PAY46378598,2023-12-23,1498.85,Credit Card,Successful,POL75494464
PAY93078025,2024-10-11,1414.08,Bank Transfer,Successful,POL76101411
PAY45286238,2023-09-24,53.54,Credit Card,Successful,POL99061249
PAY61934044,2024-08-08,367.9,Cash,Successful,POL09607318
PAY18839038,2024-12-17,277.54,Cash,Failed,POL81378407
PAY15344153,2023-09-16,354.91,Credit Card,Failed,POL32721241
PAY64384074,2022-06-19,163.52,Credit Card,Failed,POL19469435
PAY81416936,2023-06-17,1231.67,Cash,Successful,POL64668667
PAY38165258,2024-04-26,379.37,Cash,Successful,POL27717636
PAY86938473,2022-08-25,600.95,Credit Card,Successful,POL92252183
PAY65241954,2024-05-12,819.78,Cash,Successful,POL19062916
PAY14557071,2024-02-18,512.27,Credit Card,Failed,POL95259878
PAY66250276,2024-10-21,1411.08,Cash,Failed,POL66040683
PAY58809936,2024-04-16,1413.41,Bank Transfer,Failed,POL19136648
PAY30970874,2023-06-24,805.67,Cash,Successful,POL35209226
PAY91226709,2023-07-15,56.25,Credit Card,Successful,POL19255943
PAY58715807,2022-05-08,484.68,Bank Transfer,Successful,POL72000232
PAY26428321,2024-09-04,1313.12,Credit Card,Successful,POL04572453
PAY69635387,2024-05-18,635.71,Bank Transfer,Successful,POL29704529
PAY17725554,2024-03-25,1368.78,Bank Transfer,Failed,POL52900081
PAY02776885,2023-08-02,698.1,Credit Card,Successful,POL88760778
PAY79926868,2024-08-03,403.35,Cash,Successful,POL07768534
PAY83630948,2023-08-22,370.82,Cash,Successful,POL45795232
PAY08345803,2024-11-08,388.66,Bank Transfer,Successful,POL88709617
PAY93421423,2023-02-14,840.57,Cash,Failed,POL21259654
PAY48559012,2023-07-03,110.01,Cash,Failed,POL36025605
PAY05979806,2024-08-22,1338.3,Cash,Successful,POL07319671
PAY45757402,2023-01-29,1242.02,Credit Card,Successful,POL35020187
PAY42345588,2024-11-26,183.98,Bank Transfer,Successful,POL30766028
PAY55798203,2021-12-31,1305.16,Cash,Failed,POL98087224
PAY80245453,2024-10-28,794.66,Cash,Successful,POL59742494
PAY27696744,2022-06-19,1053.01,Cash,Successful,POL84536532
PAY84248980,2024-09-14,965,Credit Card,Failed,POL74617245
PAY41476024,2022-10-04,235.25,Bank Transfer,Failed,POL83318258
PAY53216630,2022-01-14,848.59,Cash,Successful,POL69269293
PAY02027502,2024-07-16,949.32,Cash,Successful,POL95434233
PAY44001923,2023-12-15,505.53,Bank Transfer,Failed,POL53680608
PAY53571718,2022-01-03,1398.06,Credit Card,Successful,POL75119597
PAY65984994,2024-05-14,742.02,Cash,Successful,POL31150343
PAY89438783,2022-08-12,191.87,Bank Transfer,Successful,POL17406107
PAY73368435,2023-02-06,1059.99,Bank Transfer,Failed,POL82970640
PAY80478857,2023-02-22,639.98,Cash,Successful,POL98813677
PAY49717271,2022-03-01,1023.31,Bank Transfer,Successful,POL96147285
PAY73362075,2024-09-20,156.53,Credit Card,Failed,POL18969442
PAY54763222,2022-09-29,514.97,Bank Transfer,Successful,POL58933149
PAY88331240,2023-03-30,466.09,Credit Card,Successful,POL25611191
PAY41538241,2023-01-24,319.7,Cash,Failed,POL31533848
PAY09932366,2024-06-12,210.66,Credit Card,Successful,POL28044403
PAY89389003,2024-08-05,1131.86,Cash,Successful,POL76937321
PAY31887984,2024-02-16,532.08,Cash,Successful,POL23016733
PAY63713698,2023-11-08,278.94,Credit Card,Failed,POL32368471
PAY82419622,2023-12-25,791.86,Cash,Successful,POL49354428
PAY15830811,2023-09-10,1235.86,Bank Transfer,Successful,POL81238149
PAY84149184,2023-06-03,1186.69,Cash,Failed,POL95381092
PAY08954915,2024-11-15,1466.38,Bank Transfer,Successful,POL06550384
PAY93556058,2024-10-17,543.35,Bank Transfer,Successful,POL70096611
PAY70956274,2023-02-26,1206.61,Cash,Successful,POL38653037
PAY68257403,2023-02-11,1321.51,Cash,Successful,POL78314103
PAY20476296,2023-11-21,532.93,Cash,Successful,POL62323938
PAY23883850,2024-06-29,361.63,Credit Card,Failed,POL31178570
PAY66606738,2022-02-17,163.78,Credit Card,Successful,POL43986389
PAY57569366,2023-07-16,1233.34,Credit Card,Successful,POL73772747
PAY10945418,2023-09-30,947.05,Credit Card,Failed,POL07522607
PAY81107822,2022-08-10,702.12,Credit Card,Successful,POL93108727
PAY11114341,2022-12-02,782.53,Bank Transfer,Successful,POL98060005
PAY47408369,2023-01-31,1201.2,Credit Card,Successful,POL18867984
PAY77955090,2024-08-31,984.83,Credit Card,Failed,POL40234969
PAY23166677,2024-11-03,1346.97,Bank Transfer,Failed,POL55617113
PAY10396410,2023-06-30,747.4,Credit Card,Successful,POL88709617
PAY79527123,2022-12-14,1304.1,Cash,Successful,POL84566610
PAY60292914,2024-07-02,140.11,Credit Card,Successful,POL22939272
PAY10392870,2024-12-21,1094.68,Cash,Failed,POL91325406
PAY98057649,2023-07-15,599.5,Bank Transfer,Failed,POL36090611
PAY17315991,2023-10-06,452.34,Credit Card,Failed,POL62898897
PAY65910088,2022-03-27,871.02,Credit Card,Successful,POL04120684
PAY88916184,2022-10-17,1441.34,Credit Card,Failed,POL44850934
PAY97323120,2023-12-18,418.94,Credit Card,Successful,POL88789148
PAY98022224,2024-03-21,850.11,Cash,Successful,POL93399992
PAY83059344,2023-10-30,490.98,Credit Card,Failed,POL69932027
PAY52455426,2024-10-12,684.8,Bank Transfer,Successful,POL77506531
PAY99757423,2022-01-16,313.14,Credit Card,Successful,POL01363904
PAY51041063,2023-02-25,410.46,Bank Transfer,Failed,POL89918097
PAY21106655,2024-05-13,1499.98,Credit Card,Failed,POL85269593
PAY39610596,2022-03-30,1393.15,Credit Card,Failed,POL99450257
PAY53771374,2022-08-03,1300.63,Cash,Successful,POL45751576
PAY87950122,2022-06-04,63.31,Credit Card,Failed,POL43843486
PAY83329907,2023-02-05,234.5,Bank Transfer,Failed,POL82148607
PAY49768708,2024-09-25,419.77,Cash,Successful,POL09899083
PAY29851072,2023-06-27,527.28,Credit Card,Failed,POL14632307
PAY00941096,2024-03-23,247.3,Cash,Successful,POL49795535
PAY94998154,2024-05-08,199.83,Credit Card,Failed,POL13181377
PAY74983101,2022-06-30,384.02,Bank Transfer,Failed,POL28224422
PAY55478122,2022-03-29,453.69,Credit Card,Successful,POL61600687
PAY12848042,2024-06-27,1057.83,Credit Card,Failed,POL94207540
PAY86914822,2022-11-12,1188.07,Bank Transfer,Failed,POL07509618
PAY51481262,2023-05-14,823.73,Credit Card,Successful,POL43684594
PAY90245065,2022-05-14,262.21,Credit Card,Successful,POL23406460
PAY11627429,2022-07-03,174.51,Cash,Successful,POL68796597
PAY00779392,2022-02-26,1210.94,Credit Card,Successful,POL54226110
PAY67146039,2024-03-03,375.06,Cash,Successful,POL49903606
PAY99969248,2022-02-13,631.65,Credit Card,Successful,POL70589278
PAY11714865,2022-12-25,1380.02,Bank Transfer,Successful,POL42545134
PAY02406428,2024-06-12,1218.72,Cash,Failed,POL58829430
PAY03005397,2024-08-06,1308.39,Cash,Successful,POL59056408
PAY50728691,2022-10-04,1432.8,Credit Card,Successful,POL90664485
PAY88769820,2022-05-10,730.83,Bank Transfer,Failed,POL97721863
PAY18353146,2023-03-30,1458.84,Cash,Successful,POL85421445
PAY30082332,2022-12-15,408.2,Bank Transfer,Successful,POL42878655
PAY92963380,2023-10-05,262.86,Bank Transfer,Failed,POL86348344
PAY56387834,2024-11-20,684.25,Cash,Successful,POL95004499
PAY28371873,2022-01-14,1105.88,Credit Card,Successful,POL06516392
PAY84990292,2023-10-31,784.01,Credit Card,Successful,POL55813188
PAY72780396,2022-12-19,93.59,Cash,Failed,POL27171310
PAY05282061,2023-07-11,249.12,Cash,Failed,POL35484461
PAY15466080,2022-07-03,1329.36,Cash,Successful,POL35832686
PAY32570610,2024-05-01,1367.93,Credit Card,Successful,POL47359207
PAY37959316,2022-07-27,591.71,Cash,Successful,POL63887686
PAY16493222,2023-08-19,591.31,Credit Card,Failed,POL67846790
PAY78934743,2024-10-08,1258.38,Credit Card,Successful,POL41570616
PAY13434206,2024-03-15,739.54,Credit Card,Failed,POL30804068
PAY87756395,2024-05-02,1401.93,Cash,Successful,POL38790391
PAY41748153,2023-10-18,1387.12,Bank Transfer,Successful,POL90911648
PAY73245667,2024-02-17,370.68,Credit Card,Failed,POL97852810
PAY49997350,2024-10-27,611.58,Cash,Failed,POL21292296
PAY59654775,2023-09-24,1078.19,Bank Transfer,Failed,POL22111965
PAY43066011,2024-07-12,1165.17,Credit Card,Successful,POL73942123
PAY46251568,2022-11-09,659.68,Credit Card,Failed,POL22939272
PAY27420844,2023-12-13,1467.69,Cash,Failed,POL78506700
PAY93774816,2024-11-23,573.31,Credit Card,Successful,POL14684878
PAY50438656,2022-08-07,240.61,Bank Transfer,Successful,POL13070623
PAY37051444,2023-11-23,598.47,Credit Card,Successful,POL93243728
PAY11578757,2023-11-12,717.83,Bank Transfer,Failed,POL81202373
PAY67553257,2024-10-04,502.96,Cash,Successful,POL76144005
PAY95888812,2023-10-19,1164.09,Cash,Successful,POL23964698
PAY94412768,2023-12-24,827.67,Bank Transfer,Failed,POL87933513
PAY21858609,2023-08-04,1432.79,Bank Transfer,Failed,POL07510316
PAY35246393,2023-12-02,149.78,Bank Transfer,Failed,POL31178570
PAY61088511,2022-07-07,1403.86,Credit Card,Failed,POL39585916
PAY10706723,2024-09-06,117.05,Cash,Successful,POL98604785
PAY84111479,2024-12-07,1344.92,Credit Card,Successful,POL34491800
PAY56485821,2023-05-07,947.62,Bank Transfer,Successful,POL08724015
PAY17092592,2023-04-01,967.69,Cash,Failed,POL96268536
PAY10763200,2022-11-08,262.69,Credit Card,Successful,POL82409345
PAY81853425,2022-07-03,405.6,Cash,Successful,POL73016380
PAY42385256,2024-05-20,907.47,Cash,Successful,POL31424622
PAY69843915,2023-04-27,1262.32,Cash,Successful,POL21104754
PAY14512261,2024-01-16,323.99,Credit Card,Failed,POL53613913
PAY70326041,2022-09-25,1011.85,Credit Card,Successful,POL76387090
PAY55596810,2024-08-15,225.58,Credit Card,Successful,POL70256578
PAY29223776,2024-09-20,1276.48,Bank Transfer,Failed,POL95930417
PAY94246515,2023-02-19,402.29,Cash,Failed,POL25617891
PAY79677405,2022-11-06,923.29,Credit Card,Successful,POL74434126
PAY30979917,2023-07-04,1147.81,Cash,Successful,POL26162057
PAY82822085,2023-02-04,184.94,Credit Card,Successful,POL34108237
PAY66232757,2022-11-28,480.72,Bank Transfer,Successful,POL48016627
PAY94978670,2023-03-26,893.69,Bank Transfer,Successful,POL33527199
PAY29695441,2022-11-12,1376.74,Credit Card,Failed,POL63841611
PAY98054990,2022-10-30,1130.79,Bank Transfer,Failed,POL45391676
PAY21288115,2023-01-20,637.5,Bank Transfer,Failed,POL22369979
PAY48235831,2024-07-10,835.68,Bank Transfer,Failed,POL90576138
PAY16719181,2022-10-08,1095.29,Credit Card,Failed,POL03499905
PAY09640680,2024-07-18,641.13,Credit Card,Successful,POL52685173
PAY73870227,2022-04-14,545.52,Credit Card,Successful,POL60240212
PAY52318516,2023-08-15,178.9,Bank Transfer,Successful,POL53944841
PAY86864140,2024-12-07,94.89,Cash,Failed,POL61092074
PAY08522876,2024-01-18,507.95,Bank Transfer,Failed,POL79993699
PAY75324909,2023-09-19,285.88,Bank Transfer,Successful,POL27806251
PAY32552898,2023-10-04,1001.33,Cash,Successful,POL96935129
PAY50458607,2024-12-20,570.49,Cash,Failed,POL42513263
PAY89093099,2023-10-09,470.4,Cash,Failed,POL12299687
PAY25011084,2024-08-27,248.47,Credit Card,Failed,POL20003518
PAY88379041,2022-03-04,1153.31,Credit Card,Successful,POL37350059
PAY18931773,2022-07-04,157.47,Bank Transfer,Failed,POL20281612
PAY90852651,2022-12-22,1223.84,Cash,Failed,POL99145104
PAY70407879,2023-01-23,1107.27,Bank Transfer,Failed,POL64903447
PAY57929141,2024-12-03,238.16,Credit Card,Successful,POL64301411
PAY57845669,2023-12-01,924.37,Cash,Successful,POL21871449
PAY62517580,2022-07-29,301.44,Cash,Failed,POL49905886
PAY47329076,2023-02-07,779.42,Credit Card,Failed,POL40777572
PAY34409626,2023-11-20,1215.25,Credit Card,Successful,POL05034207
PAY25074765,2023-06-14,1000.75,Cash,Successful,POL79014248
PAY17535847,2024-11-12,981.12,Bank Transfer,Successful,POL27396272
PAY61306386,2022-02-21,1414.29,Cash,Successful,POL01562531
PAY74220090,2023-09-06,1398.84,Cash,Successful,POL03499905
PAY08932067,2024-07-17,729.85,Bank Transfer,Failed,POL04910841
PAY88503249,2023-06-29,554.12,Bank Transfer,Failed,POL78402619
PAY10531839,2022-07-15,218.53,Credit Card,Failed,POL55191578
PAY25637486,2023-04-26,1109.06,Bank Transfer,Successful,POL15097723
PAY05528575,2023-04-30,739.46,Credit Card,Failed,POL85531608
PAY04889451,2023-03-25,301.14,Cash,Successful,POL41189495
PAY37982004,2022-10-29,855.68,Bank Transfer,Successful,POL06079689
PAY58945606,2022-05-07,838.07,Credit Card,Failed,POL77562289
PAY87979572,2024-11-03,1418.34,Bank Transfer,Failed,POL66448558
PAY08888223,2024-01-15,1342.91,Bank Transfer,Successful,POL64858473
PAY25897092,2022-01-05,666.99,Credit Card,Failed,POL24070236
PAY12627218,2023-11-17,809.73,Credit Card,Failed,POL20270146
PAY28518847,2023-03-29,477.76,Credit Card,Successful,POL79774019
PAY09940117,2023-03-09,920.48,Cash,Failed,POL25712135
PAY98836087,2024-02-22,1294.07,Credit Card,Successful,POL51383212
PAY81916903,2023-01-07,1218.05,Credit Card,Successful,POL32907592
PAY24400581,2023-01-18,1405.77,Cash,Failed,POL74240303
PAY13378635,2023-03-06,1252.47,Cash,Failed,POL60365755
PAY77348765,2022-09-01,325.01,Bank Transfer,Failed,POL28503798
PAY15175180,2023-07-02,439.72,Bank Transfer,Successful,POL73068892
PAY23507379,2022-03-28,1142.63,Credit Card,Successful,POL83860935
PAY45412583,2023-10-13,693.88,Credit Card,Successful,POL47946595
PAY61796810,2022-09-08,563.71,Credit Card,Failed,POL81985235
PAY37410778,2023-05-23,256.14,Cash,Successful,POL32646006
PAY38753799,2022-07-23,1495.43,Bank Transfer,Successful,POL50050613
PAY22020072,2024-01-17,1451.89,Cash,Successful,POL76989054
PAY91860820,2024-02-14,1452.18,Bank Transfer,Successful,POL08764986
PAY31594751,2023-06-24,1129.73,Bank Transfer,Successful,POL09445725
PAY73339481,2022-07-06,717.6,Credit Card,Failed,POL32214877
PAY27299733,2023-09-13,1046.81,Bank Transfer,Failed,POL43471833
PAY77971455,2023-10-27,194.69,Bank Transfer,Successful,POL11311249
PAY41806150,2023-01-26,1010.29,Cash,Failed,POL92837863
PAY19181729,2024-07-12,950.06,Cash,Failed,POL21488909
PAY00650824,2024-02-28,794.54,Bank Transfer,Failed,POL06987694
PAY23571199,2023-06-22,1339.24,Bank Transfer,Failed,POL32589913
PAY33238619,2024-07-08,608.23,Credit Card,Successful,POL03785266
PAY52960392,2023-08-04,1326.27,Credit Card,Failed,POL22866808
PAY99208112,2023-07-08,1435.7,Cash,Successful,POL03499905
PAY22771343,2024-06-03,632.7,Cash,Failed,POL29507667
PAY49042869,2022-03-19,787.28,Cash,Failed,POL23643525
PAY39651524,2024-02-03,1205.06,Bank Transfer,Failed,POL05711191
PAY11754796,2023-03-25,1387.2,Credit Card,Failed,POL05753582
PAY22298343,2023-07-15,1057.12,Bank Transfer,Failed,POL34787590
PAY97070570,2023-07-16,354.14,Credit Card,Successful,POL32547162
PAY43082529,2024-09-09,1075.3,Cash,Successful,POL98182454
PAY04298308,2022-12-24,467.6,Credit Card,Successful,POL73654382
PAY86056912,2021-12-23,392.9,Cash,Failed,POL27799003
PAY65054900,2024-01-28,802.8,Bank Transfer,Successful,POL29271605
PAY72338435,2023-12-26,1345.18,Cash,Failed,POL88765284
PAY93016539,2024-08-18,1130.3,Bank Transfer,Successful,POL19560921
PAY40379395,2022-05-04,464.86,Cash,Failed,POL12552463
PAY58297989,2024-02-21,393.81,Bank Transfer,Successful,POL43678761
PAY15852179,2024-11-25,1039.92,Bank Transfer,Successful,POL30115645
PAY26126348,2023-12-05,1412.02,Cash,Failed,POL69437529
PAY41545386,2023-08-27,779.11,Bank Transfer,Successful,POL56170272
PAY80133762,2024-02-08,497.45,Credit Card,Failed,POL56082024
PAY88425738,2023-11-01,948.96,Cash,Successful,POL27486372
PAY86845449,2024-01-15,552.3,Credit Card,Successful,POL68371036
PAY35368503,2024-04-09,1397.45,Bank Transfer,Failed,POL53973271
PAY80724215,2022-02-20,457.36,Cash,Successful,POL11173408
PAY69849716,2023-12-08,851.96,Bank Transfer,Successful,POL39776148
PAY15086161,2023-09-06,1118.81,Bank Transfer,Successful,POL20321964
PAY54661213,2023-11-22,1185.08,Bank Transfer,Successful,POL32368471
PAY85655979,2022-08-02,776.24,Credit Card,Failed,POL33725370
PAY09361332,2022-10-23,1288.43,Credit Card,Successful,POL38512389
PAY90872034,2024-07-10,113.31,Cash,Failed,POL81043217
PAY21354952,2023-08-29,676.24,Credit Card,Failed,POL20158897
